strategy,trade_id,entry_signal_timestamp,entry_fill_timestamp,exit_signal_timestamp,exit_fill_timestamp,entry_reference_price,entry_execution_price,exit_reference_price,exit_execution_price,quantity,entry_fee_rate,entry_fee_amount,exit_fee_rate,exit_fee_amount,total_fees,entry_slippage_bps,entry_slippage_usdt,exit_slippage_bps,exit_slippage_usdt,total_analytical_slippage,gross_pnl_reference,gross_pnl_exec,net_pnl_runtime,net_pnl_corrected,reconciliation_error,exit_reason,initial_stop,initial_target,atr_at_entry,holding_duration,MFE,MAE,entry_order_type,entry_liquidity_role,entry_execution_assumption,exit_order_type,exit_liquidity_role,exit_execution_assumption
baseline,234,1714062600000,1714062600000,1714091400000,1714091400000,3152.45,3153.08049,3137.96,3137.332408,0.006344271915494299,0.001,0.01995404494282225,0.001,0.01995404494282225,0.0399080898856445,2,0.004,2,0.003981614299988898,0.007981614299987824,-0.09192850005551101,-0.09991011435549883,-0.1398182042411433,-0.1398182042411433,0,stop_loss,3113.774249883317,3229.801500233365,19.3378750583412,32,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,235,1714157100000,1714157100000,1714170600000,1714170600000,3152.79,3153.420558,3122.87,3122.245426,0.006343587742919763,0.001,0.01990511890738045,0.001,0.01990511890738045,0.0398102378147609,2,0.004,2,0.003962039970946368,0.00796203997094494,-0.1898001452681598,-0.1977621852391047,-0.2375724230538656,-0.2375724230538656,0,stop_loss,3125.963856140126,3206.442287719748,13.41307192993681,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,236,1714220100000,1714220100000,1714238100000,1714238100000,3132.48,3133.106496,3177.76,3177.124448,0.006384717540096026,0.001,0.02014452109510675,0.001,0.02014452109510675,0.04028904219021351,2,0.004,2,0.00405782000204311,0.008057820002040528,0.2891000102155493,0.2810421902135088,0.2407531480232953,0.2407531480232953,0,take_profit,3113.33555542354,3170.768889152921,9.572222288230153,20,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,237,1714430700000,1714430700000,1714441500000,1714441500000,3215.14,3215.783028,3173.39,3172.755322,0.006220568933234634,0.001,0.01987017159439402,0.001,0.01987017159439402,0.03974034318878805,2,0.004,2,0.003948058249407491,0.007948058249406587,-0.259708752962546,-0.2676568112119526,-0.3073971544007406,-0.3073971544007406,0,stop_loss,3189.299905476729,3266.820189046541,12.92004726163541,12,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,238,1714589100000,1714589100000,1714592700000,1714592700000,2989.82,2990.417964,2926.37,2925.784726,0.006689365915004917,0.001,0.0197878223103732,0.001,0.0197878223103732,0.0395756446207464,2,0.004,2,0.003915111946538588,0.007915111946539044,-0.4244402673070638,-0.4323553792536028,-0.4719310238743493,-0.4719310238743493,0,stop_loss,2935.527488119528,3098.405023760945,27.14625594023618,4,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,239,1714642200000,1714642200000,1714648500000,1714648500000,2940.32,2940.908064,2991.35,2990.75173,0.006801980736790553,0.001,0.02017351782799151,0.001,0.02017351782799151,0.04034703565598302,2,0.004,2,0.004069421015399683,0.008069421015399592,0.3471050769984202,0.3390356559830206,0.2986886203270376,0.2986886203270376,0,take_profit,2915.760985043768,2989.438029912465,12.27950747811629,7,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,240,1714740300000,1714740300000,1714767300000,1714767300000,3034.63,3035.236926,3107.57,3106.948486,0.00659058929754204,0.001,0.02024031071992302,0.001,0.02024031071992302,0.04048062143984604,2,0.004,2,0.004096143516672543,0.00809614351667165,0.4807175833627167,0.4726214398460451,0.4321408184061991,0.4321408184061991,0,take_profit,3005.178742389274,3093.532515221452,14.72562880536301,30,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,241,1714897800000,1714897800000,1714940100000,1714940100000,3145.46,3146.089092,3136.02,3135.392796,0.006358370476814202,0.001,0.01996999449365117,0.001,0.01996999449365117,0.03993998898730233,2,0.004,2,0.003987995396539775,0.00798799539653991,-0.06002301730112641,-0.06801101269766632,-0.1079510016849687,-0.1079510016849687,0,stop_loss,3122.367068023395,3191.645863953209,11.54646598830242,47,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,242,1714950900000,1714950900000,1714964400000,1714964400000,3145.6,3146.22912,3124.82,3124.195036,0.006358087487283825,0.001,0.01993395268311292,0.001,0.01993395268311292,0.03986790536622584,2,0.004,2,0.003973575788402849,0.007973575788403797,-0.1321210579857563,-0.1400946337741601,-0.1799625391403859,-0.1799625391403859,0,stop_loss,3129.057069635498,3178.685860729005,8.271465182251195,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,243,1714970700000,1714970700000,1714975200000,1714975200000,3148.23,3148.859646,3187.82,3187.182436,0.006352776004294476,0.001,0.02012572805036481,0.001,0.02012572805036481,0.04025145610072961,2,0.004,2,0.004050301280402004,0.00805030128040185,0.2515064020100192,0.2434561007296174,0.2032046446288878,0.2032046446288878,0,take_profit,3129.016352234196,3186.657295531608,9.606823882902031,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,244,1715071500000,1715071500000,1715081400000,1715081400000,3119.62,3120.243924,3072.55,3071.93549,0.006411037241715337,0.001,0.01984914641526853,0.001,0.01984914641526853,0.03969829283053705,2,0.004,2,0.003939646495406493,0.007939646495405683,-0.3017675229675391,-0.3097071694629447,-0.3494054622934818,-0.3494054622934818,0,stop_loss,3091.993844585153,3174.872310829694,13.81307770742339,11,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,245,1715227200000,1715227200000,1715240700000,1715240700000,3001.75,3002.35035,2983.51,2982.913298,0.006662780044973765,0.001,0.01993924759890064,0.001,0.01993924759890064,0.03987849519780128,2,0.004,2,0.003975694178395936,0.007975694178392806,-0.12152910802032,-0.1295048021987128,-0.1693832973965141,-0.1693832973965141,0,stop_loss,2982.619601530006,3040.010796939988,9.565199234997001,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,246,1715268600000,1715268600000,1715302800000,1715302800000,3006.95,3007.55139,3023.67,3023.065266,0.00665125791915396,0.001,0.02005559339530089,0.001,0.02005559339530089,0.04011118679060177,2,0.003999999999999999,2,0.004022241806481651,0.008022241806480451,0.1112090324082559,0.1031867906017755,0.06307560381117369,0.06307560381117369,0,trailing_stop,2977.8863335225,3065.077332954999,14.53183323874978,38,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,247,1715443200000,1715443200000,1715470200000,1715470200000,2927.89,2928.475578,2909.82,2909.238036,0.006830857716649191,0.001,0.01993829554388997,0.001,0.01993829554388997,0.03987659108777994,2,0.004,2,0.003975313280212031,0.007975313280209867,-0.1234335989398489,-0.1314089122200588,-0.1712855033078387,-0.1712855033078387,0,stop_loss,2906.547403154184,2970.575193691631,10.67129842290777,30,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,248,1715487300000,1715487300000,1715498100000,1715498100000,2925.18,2925.765036,2910.48,2909.897904,0.006837186087693749,0.001,0.019949756732919,0.001,0.019949756732919,0.039899513465838,2,0.004,2,0.003979898672902181,0.007979898672902441,-0.1005066354890969,-0.1084865341619993,-0.1483860476278373,-0.1483860476278373,0,stop_loss,2913.383546112807,2948.772907774385,5.89822694359613,12,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,249,1715509800000,1715509800000,1715545800000,1715545800000,2933.73,2934.316746,2924.82,2924.235036,0.006817259938712833,0.001,0.01996963518115164,0.001,0.01996963518115164,0.03993927036230328,2,0.004,2,0.003987851642789214,0.007987851642789728,-0.06074178605393035,-0.06872963769672008,-0.1086689080590234,-0.1086689080590234,0,stop_loss,2919.047463664876,2963.095072670247,7.341268167561876,40,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,250,1715551200000,1715551200000,1715563800000,1715563800000,2931.03,2931.616206,2911.85,2911.26763,0.006823539847766825,0.001,0.01993457534040934,0.001,0.01993457534040934,0.03986915068081869,2,0.004,2,0.003973824901143967,0.007973824901144178,-0.1308754942801697,-0.1388493191813139,-0.1787184698621326,-0.1787184698621326,0,stop_loss,2917.346010372894,2958.397979254212,6.841994813552917,14,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,251,1715587200000,1715587200000,1715620500000,1715620500000,2969.14,2969.733828,2944.43,2943.841114,0.006735957213199782,0.001,0.01991679389318119,0.001,0.01991679389318119,0.03983358778636238,2,0.004,2,0.003966710899452367,0.007966710899452611,-0.1664455027381669,-0.1744122136376195,-0.2142458014239819,-0.2142458014239819,0,stop_loss,2940.310149373536,3026.799701252928,14.41492531323199,37,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,252,1715649300000,1715649300000,1715650200000,1715650200000,2958.49,2959.081698,2943.69,2943.101262,0.006760205375039294,0.001,0.01994998448532866,0.001,0.01994998448532866,0.03989996897065733,2,0.004,2,0.003979989792089884,0.007979989792087486,-0.1000510395505797,-0.1080310293426672,-0.1479309983133245,-0.1479309983133245,0,llm_sell,2940.88359136627,2993.702817267459,8.803204316864868,1,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,253,1715748300000,1715748300000,1715776200000,1715776200000,2903.9,2904.48078,2944.77,2944.181046,0.006887289507214436,0.001,0.02014071361272771,0.001,0.02014071361272771,0.04028142722545542,2,0.004,2,0.00405629670443197,0.008056296704429255,0.2814835221598532,0.273427225455424,0.2331457982299686,0.2331457982299686,0,take_profit,2890.247635078562,2931.204729842877,6.826182460719159,31,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,254,1715929200000,1715929200000,1715930100000,1715930100000,3003.02,3003.620604,3028.84,3028.234232,0.006659962304613356,0.001,0.02008596291732988,0.001,0.02008596291732988,0.04017192583465977,2,0.004,2,0.004034392045341024,0.008034392045338679,0.1719602267051179,0.1639258346597793,0.1237539088251195,0.1237539088251195,0,llm_sell,2982.373143149357,3044.313713701286,10.32342842532148,1,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,255,1716174000000,1716174000000,1716187500000,1716187500000,3093.93,3094.548786,3074.2,3073.58516,0.006464270361643606,0.001,0.01993624272688781,0.001,0.01993624272688781,0.03987248545377562,2,0.004,2,0.003974491989152954,0.007974491989151206,-0.1275400542352285,-0.1355145462243797,-0.1753870316781553,-0.1753870316781553,0,trailing_stop,3072.297700074039,3137.194599851922,10.81614996298049,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,256,1716219000000,1716219000000,1716232500000,1716232500000,3115.57,3116.193114,3351.19,3350.519762,0.0064193710942139,0.001,0.02075611485538762,0.001,0.02075611485538762,0.04151222971077524,2,0.004,2,0.004302506443443736,0.00830250644344166,1.512532217218678,1.504229710775237,1.462717481064461,1.462717481064461,0,take_profit,3090.91855540403,3164.87288919194,12.32572229798495,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,257,1716397200000,1716397200000,1716401700000,1716401700000,3757.16,3757.911432,3713.97,3713.227206,0.00532316962812337,0.001,0.0198850691426503,0.001,0.0198850691426503,0.0397701382853006,2,0.004,2,0.00395401846075227,0.007954018460751194,-0.2299076962386487,-0.2378617146993998,-0.2776318529847004,-0.2776318529847004,0,llm_sell,3709.897893982814,3851.684212034371,23.63105300859284,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,258,1716409800000,1716409800000,1716411600000,1716411600000,3743.43,3744.178686,3728.05,3727.30439,0.005342693732753117,0.001,0.01995892290225809,0.001,0.01995892290225809,0.03991784580451618,2,0.003999999999999999,2,0.003983565874078051,0.007983565874077253,-0.08217062960974109,-0.09015419548381834,-0.1300720412883345,-0.1300720412883345,0,llm_sell,3696.98842958578,3836.313140828439,23.22078520710994,2,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,259,1716413400000,1716413400000,1716462900000,1716462900000,3755.44,3756.191088,3874.48,3873.705104,0.005325607651833074,0.001,0.02031691677140362,0.001,0.02031691677140362,0.04063383354280724,2,0.004,2,0.004126792066974842,0.008126792066974309,0.633960334874209,0.6258335428072347,0.5851997092644274,0.5851997092644274,0,take_profit,3707.935749359628,3850.448501280744,23.752125320186,55,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,260,1716515100000,1716515100000,1716528600000,1716528600000,3810.4,3811.16208,3750.9,3750.14982,0.005248792777661138,0.001,0.01984387964518161,0.001,0.01984387964518161,0.03968775929036322,2,0.004,2,0.003937539365945833,0.007937539365945712,-0.3123031702708377,-0.3202407096367834,-0.3599284689271466,-0.3599284689271466,0,stop_loss,3737.132996714281,3956.934006571439,36.63350164285971,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,261,1716579000000,1716579000000,1716637500000,1716637500000,3733.07,3733.816614,3739.49,3738.742102,0.00535752075369602,0.001,0.02001719420209104,0.001,0.02001719420209104,0.04003438840418208,2,0.004,2,0.004006879056647746,0.008006879056648888,0.0343952832387264,0.02638840418207751,-0.01364598422210457,-0.01364598422210457,0,trailing_stop,3691.408571530061,3816.392856939878,20.83071423496957,65,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,262,1716649200000,1716649200000,1716674400000,1716674400000,3755.59,3756.341118,3740.03,3739.281994,0.005325394944602579,0.001,0.01995857671364553,0.001,0.01995857671364553,0.03991715342729105,2,0.004,2,0.003983427370932397,0.007983427370932064,-0.08286314533801584,-0.0908465727089479,-0.130763726136239,-0.130763726136239,0,stop_loss,3732.720017042311,3801.329965915378,11.43499147884456,28,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,263,1716681600000,1716681600000,1716684300000,1716684300000,3749.26,3750.009852,3744.95,3744.20101,0.005334385985501139,0.001,0.01998850669732161,0.001,0.01998850669732161,0.03997701339464321,2,0.004,2,0.003995401759280498,0.007995401759280325,-0.02299120359751204,-0.03098660535679237,-0.07096361875143559,-0.07096361875143559,0,llm_sell,3734.34453397265,3779.0909320547,7.457733013674856,3,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,264,1716685200000,1716685200000,1716690600000,1716690600000,3753.35,3754.10067,3735.53,3734.782894,0.005328573141327082,0.001,0.01995253190882812,0.001,0.01995253190882812,0.03990506381765623,2,0.004,2,0.00398100896532431,0.007981008965322736,-0.09495517337844704,-0.1029361823437698,-0.142841246161426,-0.142841246161426,0,stop_loss,3738.821967794483,3782.406064411034,7.264016102758409,6,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,265,1716695100000,1716695100000,1716698700000,1716698700000,3771.22,3771.974244,3748.29,3747.540342,0.005303323592895668,0.001,0.01993920955552845,0.001,0.01993920955552845,0.0398784191110569,2,0.004,2,0.003975678958002981,0.007975678958000165,-0.1216052099850968,-0.129580888943097,-0.1694593080541539,-0.1694593080541539,0,stop_loss,3751.946706490755,3809.76658701849,9.636646754622362,4,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,266,1716891300000,1716891300000,1716903900000,1716903900000,3913.05,3913.83261,3861.59,3860.817682,0.00511110259260679,0.001,0.01986851763202617,0.001,0.01986851763202617,0.03973703526405234,2,0.004000000000000001,2,0.003947396532116891,0.007947396532114681,-0.2630173394155456,-0.2709647359476603,-0.3107017712117126,-0.3107017712117126,0,stop_loss,3880.838364240857,3977.473271518287,16.10581787957178,14,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,267,1716956100000,1716956100000,1716966000000,1716966000000,3882.78,3883.556556,3848.3,3847.53034,0.005150948547174962,0.001,0.01991121540751729,0.001,0.01991121540751729,0.03982243081503459,2,0.004,2,0.003964479058818682,0.007964479058817281,-0.1776047059065928,-0.1855691849654101,-0.2253916157804447,-0.2253916157804447,0,stop_loss,3854.241396054739,3939.857207890523,14.26930197263083,11,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,268,1717042500000,1717042500000,1717048800000,1717048800000,3791.52,3792.278304,3765.22,3764.466956,0.005274929315947166,0.001,0.01993064855255939,0.001,0.01993064855255939,0.03986129710511879,2,0.004,2,0.003972253871798118,0.007972253871798118,-0.1387306410094114,-0.1467028948812096,-0.1865641919863283,-0.1865641919863283,0,stop_loss,3768.213308871029,3838.133382257942,11.65334556448546,7,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,269,1717077600000,1717077600000,1717098300000,1717098300000,3778.22,3778.975644,3761.85,3761.09763,0.005293497996411009,0.001,0.0199566813843556,0.001,0.0199566813843556,0.03991336276871119,2,0.004,2,0.003982669087559751,0.007982669087557362,-0.08665456220124763,-0.094637231288805,-0.1345505940575162,-0.1345505940575162,0,stop_loss,3746.988298283341,3840.683403433316,15.61585085832921,23,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,270,1717152300000,1717152300000,1717158600000,1717158600000,3784.68,3785.436936,3842.74,3841.971452,0.005284462622995868,0.001,0.02015337726835558,0.001,0.02015337726835558,0.04030675453671116,2,0.004,2,0.004061363179978228,0.008061363179977021,0.3068158998911398,0.2987545367111628,0.2584477821744516,0.2584477821744516,0,take_profit,3761.401575279381,3831.236849441237,11.63921236030931,7,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,271,1717180200000,1717180200000,1717196400000,1717196400000,3785.68,3786.437136,3760.37,3759.617926,0.005283066714566471,0.001,0.01993315616216901,0.001,0.01993315616216901,0.03986631232433803,2,0.004,2,0.003973257116290864,0.007973257116289323,-0.1337144185456771,-0.1416876756619664,-0.1815539879863045,-0.1815539879863045,0,stop_loss,3753.52515883001,3849.98968233998,16.07742058499503,18,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,272,1717213500000,1717213500000,1717277400000,1717277400000,3778.75,3779.50575,3820.63,3819.865874,0.005292755540853457,0.001,0.02011080813496527,0.001,0.02011080813496527,0.04022161626993054,2,0.004,2,0.004044332120410188,0.008044332120409364,0.2216606020509434,0.213616269930534,0.1733946536606035,0.1733946536606035,0,take_profit,3760.732129635232,3814.785740729536,9.008935182383983,71,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,273,1717380000000,1717380000000,1717411500000,1717411500000,3810.87,3811.632174,3809.11,3808.348178,0.00524814543660634,0.001,0.01999538255568939,0.001,0.01999538255568939,0.03999076511137877,2,0.004,2,0.003998152652806316,0.007998152652805778,-0.009236735968425917,-0.01723488862123169,-0.05722565373261047,-0.05722565373261047,0,stop_loss,3789.424534909464,3853.760930181073,10.7227325452682,35,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,274,1717509600000,1717509600000,1717520400000,1717520400000,3780.51,3781.266102,3827.8,3827.03444,0.005290291521514293,0.001,0.0201250639252376,0.001,0.0201250639252376,0.0402501278504752,2,0.004,2,0.004050035577210482,0.008050035577208625,0.2501778860524107,0.2421278504752021,0.2018777226247269,0.2018777226247269,0,take_profit,3759.601938525147,3822.326122949707,10.45403073742689,12,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,275,1717571700000,1717571700000,1717579800000,1717579800000,3816.14,3816.903228,3792.46,3791.701508,0.005240897870623196,0.001,0.01993796017965798,0.001,0.01993796017965798,0.03987592035931596,2,0.004,2,0.003975179107684729,0.007975179107683333,-0.1241044615763564,-0.1320796406840397,-0.1719555610433557,-0.1719555610433557,0,stop_loss,3794.892257818165,3858.63548436367,10.62387109091749,9,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,276,1717590600000,1717590600000,1717595100000,1717595100000,3819.9,3820.66398,3799.81,3799.050038,0.005235739155475274,0.001,0.01994741751878321,0.001,0.01994741751878321,0.03989483503756643,2,0.004,2,0.0039789628000733,0.007978962800072278,-0.105185999633499,-0.1131649624335713,-0.1530597974711377,-0.1530597974711377,0,stop_loss,3800.404966996382,3858.890066007235,9.747516501808914,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,277,1717601400000,1717601400000,1717612200000,1717612200000,3814.35,3815.11287,3860.54,3859.767892,0.00524335732169308,0.001,0.02012107111827703,0.001,0.02012107111827703,0.04024214223655406,2,0.003999999999999999,2,0.0040484381349378,0.008048438134938524,0.2421906746890037,0.2341422365540651,0.1939000943175111,0.1939000943175111,0,take_profit,3792.494779997096,3858.060440005808,10.9276100014519,12,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,278,1717670700000,1717670700000,1717671600000,1717671600000,3851.05,3851.82021,3848.14,3847.370372,0.005193388816037184,0.001,0.01999244513054881,0.001,0.01999244513054881,0.03998489026109762,2,0.004,2,0.003996977447709067,0.007996977447709819,-0.01511276145466981,-0.02310973890237963,-0.06309462916347726,-0.06309462916347726,0,llm_sell,3837.656915739506,3877.836168520989,6.69654213024718,1,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
baseline,279,1717672500000,1717672500000,1717678800000,1717678800000,3852.2,3852.97044,3839.3,3838.53214,0.005191838429988059,0.001,0.01996651933959815,0.001,0.01996651933959815,0.0399330386791963,2,0.004,2,0.003986605056850631,0.007986605056849116,-0.06697471574684408,-0.07496132080369319,-0.1148943594828895,-0.1148943594828895,0,llm_sell,3838.424024285594,3879.751951428811,6.887987857202909,7,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
